year,state_abbr,state,county,fips,category,measure_id,measure,short_question_text,prevalence,lower_ci,upper_ci,total_population,adult_population,relative_ci_width
2022,OH,Ohio,Richland,39139,Health Status,MHLTH,Frequent mental distress among adults,Frequent Mental Distress,20.5,18.7,22.4,125319,98268,0.18048780487804875
2022,OH,Ohio,Richland,39139,Health Outcomes,OBESITY,Obesity among adults,Obesity,39.8,34.7,45.1,125319,98268,0.26130653266331655
2022,OH,Ohio,Ross,39141,Prevention,ACCESS2,Current lack of health insurance among adults aged 18-64 years,Health Insurance,10.9,9.7,12.3,76606,60517,0.23853211009174324
2021,OH,Ohio,Ross,39141,Health Outcomes,BPHIGH,High blood pressure among adults,High Blood Pressure,33.8,30.4,37.3,76606,60517,0.20414201183431951
2022,OH,Ohio,Ross,39141,Prevention,CHECKUP,Visits to doctor for routine checkup within the past year among adults,Annual Checkup,76.9,73.7,80,76606,60517,0.08192457737321192
2022,OH,Ohio,Ross,39141,Health Risk Behaviors,CSMOKING,Current cigarette smoking among adults,Current Cigarette Smoking,23.4,21.1,25.9,76606,60517,0.205128205128205
2022,OH,Ohio,Ross,39141,Health Outcomes,DEPRESSION,Depression among adults,Depression,28.7,25.6,32.1,76606,60517,0.2264808362369338
2022,OH,Ohio,Ross,39141,Health Outcomes,DIABETES,Diagnosed diabetes among adults,Diabetes,13,11.5,14.7,76606,60517,0.2461538461538461
2022,OH,Ohio,Ross,39141,Health-Related Social Needs,FOODINSECU,Food insecurity in the past 12 months among adults,Food Insecurity,17.4,15.6,19.1,76606,60517,0.20114942528735644
2022,OH,Ohio,Ross,39141,Health-Related Social Needs,LACKTRPT,Lack of reliable transportation in the past 12 months among adults,Transportation Barriers,11,10,12,76606,60517,0.18181818181818182
2022,OH,Ohio,Ross,39141,Health Risk Behaviors,LPA,No leisure-time physical activity among adults,Physical Inactivity,29,25.7,32.7,76606,60517,0.2413793103448277
2022,OH,Ohio,Ross,39141,Prevention,MAMMOUSE,Mammography use among women aged 50-74 years,Mammography,70.5,63.6,77,76606,60517,0.19007092198581557
2022,OH,Ohio,Ross,39141,Health Status,MHLTH,Frequent mental distress among adults,Frequent Mental Distress,22.3,20.4,24.3,76606,60517,0.1748878923766817
2022,OH,Ohio,Ross,39141,Health Outcomes,OBESITY,Obesity among adults,Obesity,42.2,37.4,47.4,76606,60517,0.23696682464454974
2022,OH,Ohio,Sandusky,39143,Prevention,ACCESS2,Current lack of health insurance among adults aged 18-64 years,Health Insurance,8.6,7.6,9.6,58667,45983,0.23255813953488372
2021,OH,Ohio,Sandusky,39143,Health Outcomes,BPHIGH,High blood pressure among adults,High Blood Pressure,32.4,28.9,36,58667,45983,0.21913580246913586
2022,OH,Ohio,Sandusky,39143,Prevention,CHECKUP,Visits to doctor for routine checkup within the past year among adults,Annual Checkup,74.8,71,78.4,58667,45983,0.09893048128342254
2022,OH,Ohio,Sandusky,39143,Health Risk Behaviors,CSMOKING,Current cigarette smoking among adults,Current Cigarette Smoking,21,18.7,23.5,58667,45983,0.2285714285714286
2022,OH,Ohio,Sandusky,39143,Health Outcomes,DEPRESSION,Depression among adults,Depression,27,23.4,30.7,58667,45983,0.27037037037037037
2022,OH,Ohio,Sandusky,39143,Health Outcomes,DIABETES,Diagnosed diabetes among adults,Diabetes,12.1,10.6,13.7,58667,45983,0.256198347107438
2022,OH,Ohio,Sandusky,39143,Health-Related Social Needs,FOODINSECU,Food insecurity in the past 12 months among adults,Food Insecurity,13.4,11.9,15.1,58667,45983,0.23880597014925367
2022,OH,Ohio,Sandusky,39143,Health-Related Social Needs,LACKTRPT,Lack of reliable transportation in the past 12 months among adults,Transportation Barriers,8.8,7.9,9.7,58667,45983,0.20454545454545442
2022,OH,Ohio,Sandusky,39143,Health Risk Behaviors,LPA,No leisure-time physical activity among adults,Physical Inactivity,28.5,24.6,32.6,58667,45983,0.2807017543859649
2022,OH,Ohio,Sandusky,39143,Prevention,MAMMOUSE,Mammography use among women aged 50-74 years,Mammography,74.7,67.1,81.3,58667,45983,0.19009370816599735
2022,OH,Ohio,Sandusky,39143,Health Status,MHLTH,Frequent mental distress among adults,Frequent Mental Distress,20.8,18.9,22.8,58667,45983,0.18750000000000008
2022,OH,Ohio,Sandusky,39143,Health Outcomes,OBESITY,Obesity among adults,Obesity,42.2,35.8,48.7,58667,45983,0.3056872037914693
2022,OH,Ohio,Scioto,39145,Prevention,ACCESS2,Current lack of health insurance among adults aged 18-64 years,Health Insurance,10.1,9,11.3,72194,56645,0.22772277227722781
2021,OH,Ohio,Scioto,39145,Health Outcomes,BPHIGH,High blood pressure among adults,High Blood Pressure,39,35.6,42.3,72194,56645,0.17179487179487168
2022,OH,Ohio,Scioto,39145,Prevention,CHECKUP,Visits to doctor for routine checkup within the past year among adults,Annual Checkup,76.3,72.8,79.5,72194,56645,0.08781127129750987
2022,OH,Ohio,Scioto,39145,Health Risk Behaviors,CSMOKING,Current cigarette smoking among adults,Current Cigarette Smoking,23.6,21.1,26.2,72194,56645,0.21610169491525413
2022,OH,Ohio,Scioto,39145,Health Outcomes,DEPRESSION,Depression among adults,Depression,28.4,25,31.9,72194,56645,0.2429577464788732
2022,OH,Ohio,Scioto,39145,Health Outcomes,DIABETES,Diagnosed diabetes among adults,Diabetes,12.9,11.4,14.5,72194,56645,0.2403100775193798
2022,OH,Ohio,Scioto,39145,Health-Related Social Needs,FOODINSECU,Food insecurity in the past 12 months among adults,Food Insecurity,18,16.2,20,72194,56645,0.21111111111111114
2022,OH,Ohio,Scioto,39145,Health-Related Social Needs,LACKTRPT,Lack of reliable transportation in the past 12 months among adults,Transportation Barriers,11.3,10.3,12.5,72194,56645,0.19469026548672558
2022,OH,Ohio,Scioto,39145,Health Risk Behaviors,LPA,No leisure-time physical activity among adults,Physical Inactivity,30.6,26.8,34.3,72194,56645,0.24509803921568615
2022,OH,Ohio,Scioto,39145,Prevention,MAMMOUSE,Mammography use among women aged 50-74 years,Mammography,69,61.5,75.9,72194,56645,0.20869565217391312
2022,OH,Ohio,Scioto,39145,Health Status,MHLTH,Frequent mental distress among adults,Frequent Mental Distress,23.2,21.2,25.2,72194,56645,0.1724137931034483
2022,OH,Ohio,Scioto,39145,Health Outcomes,OBESITY,Obesity among adults,Obesity,43.7,38.3,49.1,72194,56645,0.2471395881006866
2022,OH,Ohio,Seneca,39147,Prevention,ACCESS2,Current lack of health insurance among adults aged 18-64 years,Health Insurance,8,7.1,8.8,54632,43023,0.21250000000000013
2021,OH,Ohio,Seneca,39147,Health Outcomes,BPHIGH,High blood pressure among adults,High Blood Pressure,31.9,27.9,35.9,54632,43023,0.25078369905956116
2022,OH,Ohio,Seneca,39147,Prevention,CHECKUP,Visits to doctor for routine checkup within the past year among adults,Annual Checkup,77.2,73.8,80.4,54632,43023,0.08549222797927472
2022,OH,Ohio,Seneca,39147,Health Risk Behaviors,CSMOKING,Current cigarette smoking among adults,Current Cigarette Smoking,22.4,20.1,25,54632,43023,0.21874999999999994
2022,OH,Ohio,Seneca,39147,Health Outcomes,DEPRESSION,Depression among adults,Depression,27.8,24.4,31.5,54632,43023,0.25539568345323743
2022,OH,Ohio,Seneca,39147,Health Outcomes,DIABETES,Diagnosed diabetes among adults,Diabetes,12.1,10.7,13.7,54632,43023,0.24793388429752067
2022,OH,Ohio,Seneca,39147,Health-Related Social Needs,FOODINSECU,Food insecurity in the past 12 months among adults,Food Insecurity,10.9,9.7,12.3,54632,43023,0.23853211009174324
2022,OH,Ohio,Seneca,39147,Health-Related Social Needs,LACKTRPT,Lack of reliable transportation in the past 12 months among adults,Transportation Barriers,7.6,6.9,8.4,54632,43023,0.19736842105263158
2022,OH,Ohio,Seneca,39147,Health Risk Behaviors,LPA,No leisure-time physical activity among adults,Physical Inactivity,28.5,24.8,32.5,54632,43023,0.2701754385964912
2022,OH,Ohio,Seneca,39147,Prevention,MAMMOUSE,Mammography use among women aged 50-74 years,Mammography,71.7,63.9,78.4,54632,43023,0.2022315202231521
2022,OH,Ohio,Seneca,39147,Health Status,MHLTH,Frequent mental distress among adults,Frequent Mental Distress,21.5,19.7,23.5,54632,43023,0.17674418604651165
2022,OH,Ohio,Seneca,39147,Health Outcomes,OBESITY,Obesity among adults,Obesity,47.1,41.1,53.2,54632,43023,0.25690021231422505
2022,OH,Ohio,Shelby,39149,Prevention,ACCESS2,Current lack of health insurance among adults aged 18-64 years,Health Insurance,7.4,6.6,8.3,47671,36084,0.22972972972972985
2021,OH,Ohio,Shelby,39149,Health Outcomes,BPHIGH,High blood pressure among adults,High Blood Pressure,32.1,28.3,36.2,47671,36084,0.24610591900311532
2022,OH,Ohio,Shelby,39149,Prevention,CHECKUP,Visits to doctor for routine checkup within the past year among adults,Annual Checkup,75.4,71.5,79.3,47671,36084,0.10344827586206892
2022,OH,Ohio,Shelby,39149,Health Risk Behaviors,CSMOKING,Current cigarette smoking among adults,Current Cigarette Smoking,20.3,18,22.8,47671,36084,0.23645320197044337
2022,OH,Ohio,Shelby,39149,Health Outcomes,DEPRESSION,Depression among adults,Depression,27.8,24.2,31.9,47671,36084,0.276978417266187
2022,OH,Ohio,Shelby,39149,Health Outcomes,DIABETES,Diagnosed diabetes among adults,Diabetes,11.4,9.9,13,47671,36084,0.27192982456140347
2022,OH,Ohio,Shelby,39149,Health-Related Social Needs,FOODINSECU,Food insecurity in the past 12 months among adults,Food Insecurity,12.4,10.9,13.9,47671,36084,0.24193548387096772
2022,OH,Ohio,Shelby,39149,Health-Related Social Needs,LACKTRPT,Lack of reliable transportation in the past 12 months among adults,Transportation Barriers,8.4,7.6,9.3,47671,36084,0.2023809523809525
2022,OH,Ohio,Shelby,39149,Health Risk Behaviors,LPA,No leisure-time physical activity among adults,Physical Inactivity,25.2,21.6,29.4,47671,36084,0.3095238095238094
2022,OH,Ohio,Shelby,39149,Prevention,MAMMOUSE,Mammography use among women aged 50-74 years,Mammography,73.9,66.4,81,47671,36084,0.19756427604871438
2022,OH,Ohio,Shelby,39149,Health Status,MHLTH,Frequent mental distress among adults,Frequent Mental Distress,21.2,19.3,23.2,47671,36084,0.18396226415094333
2022,OH,Ohio,Shelby,39149,Health Outcomes,OBESITY,Obesity among adults,Obesity,37.9,31.3,45.5,47671,36084,0.37467018469656993
2022,OH,Ohio,Stark,39151,Prevention,ACCESS2,Current lack of health insurance among adults aged 18-64 years,Health Insurance,8.3,7.3,9.3,372657,293217,0.24096385542168683
2021,OH,Ohio,Stark,39151,Health Outcomes,BPHIGH,High blood pressure among adults,High Blood Pressure,33.8,30.5,37.3,372657,293217,0.20118343195266267
2022,OH,Ohio,Stark,39151,Prevention,CHECKUP,Visits to doctor for routine checkup within the past year among adults,Annual Checkup,75.5,72,78.6,372657,293217,0.08741721854304628
2022,OH,Ohio,Stark,39151,Health Risk Behaviors,CSMOKING,Current cigarette smoking among adults,Current Cigarette Smoking,17,15.1,19,372657,293217,0.22941176470588237
2022,OH,Ohio,Stark,39151,Health Outcomes,DEPRESSION,Depression among adults,Depression,24.4,21.4,27.4,372657,293217,0.24590163934426232
2022,OH,Ohio,Stark,39151,Health Outcomes,DIABETES,Diagnosed diabetes among adults,Diabetes,10.8,9.5,12.2,372657,293217,0.24999999999999992
2022,OH,Ohio,Stark,39151,Health-Related Social Needs,FOODINSECU,Food insecurity in the past 12 months among adults,Food Insecurity,13.4,11.9,14.9,372657,293217,0.22388059701492538
2022,OH,Ohio,Stark,39151,Health-Related Social Needs,LACKTRPT,Lack of reliable transportation in the past 12 months among adults,Transportation Barriers,8.6,7.8,9.5,372657,293217,0.19767441860465118
2022,OH,Ohio,Stark,39151,Health Risk Behaviors,LPA,No leisure-time physical activity among adults,Physical Inactivity,22.7,19.9,25.7,372657,293217,0.25550660792951546
2022,OH,Ohio,Stark,39151,Prevention,MAMMOUSE,Mammography use among women aged 50-74 years,Mammography,71.4,64.5,77.6,372657,293217,0.1834733893557422
2022,OH,Ohio,Stark,39151,Health Status,MHLTH,Frequent mental distress among adults,Frequent Mental Distress,18.5,16.9,20.3,372657,293217,0.1837837837837839
2022,OH,Ohio,Stark,39151,Health Outcomes,OBESITY,Obesity among adults,Obesity,38.3,33.6,42.9,372657,293217,0.2428198433420365
2022,OH,Ohio,Summit,39153,Prevention,ACCESS2,Current lack of health insurance among adults aged 18-64 years,Health Insurance,7.2,6.5,8.1,535882,426254,0.22222222222222215
2021,OH,Ohio,Summit,39153,Health Outcomes,BPHIGH,High blood pressure among adults,High Blood Pressure,30.7,27.9,33.7,535882,426254,0.1889250814332249
2022,OH,Ohio,Summit,39153,Prevention,CHECKUP,Visits to doctor for routine checkup within the past year among adults,Annual Checkup,76.2,73.3,78.8,535882,426254,0.0721784776902887
2022,OH,Ohio,Summit,39153,Health Risk Behaviors,CSMOKING,Current cigarette smoking among adults,Current Cigarette Smoking,17.5,15.8,19.3,535882,426254,0.2
2022,OH,Ohio,Summit,39153,Health Outcomes,DEPRESSION,Depression among adults,Depression,26,23.3,28.7,535882,426254,0.20769230769230765
2022,OH,Ohio,Summit,39153,Health Outcomes,DIABETES,Diagnosed diabetes among adults,Diabetes,11.2,10,12.5,535882,426254,0.22321428571428573
2022,OH,Ohio,Summit,39153,Health-Related Social Needs,FOODINSECU,Food insecurity in the past 12 months among adults,Food Insecurity,12.8,11.5,14.3,535882,426254,0.21875000000000006
2022,OH,Ohio,Summit,39153,Health-Related Social Needs,LACKTRPT,Lack of reliable transportation in the past 12 months among adults,Transportation Barriers,8.5,7.7,9.4,535882,426254,0.2
2022,OH,Ohio,Summit,39153,Health Risk Behaviors,LPA,No leisure-time physical activity among adults,Physical Inactivity,23.5,20.9,26.2,535882,426254,0.22553191489361704
2022,OH,Ohio,Summit,39153,Prevention,MAMMOUSE,Mammography use among women aged 50-74 years,Mammography,71.6,65.4,77,535882,426254,0.16201117318435748
2022,OH,Ohio,Summit,39153,Health Status,MHLTH,Frequent mental distress among adults,Frequent Mental Distress,19.3,17.7,20.9,535882,426254,0.1658031088082901
2022,OH,Ohio,Summit,39153,Health Outcomes,OBESITY,Obesity among adults,Obesity,39.5,35.5,43.4,535882,426254,0.19999999999999996
2022,OH,Ohio,Trumbull,39155,Prevention,ACCESS2,Current lack of health insurance among adults aged 18-64 years,Health Insurance,9.3,8.2,10.4,200643,159684,0.23655913978494633
2021,OH,Ohio,Trumbull,39155,Health Outcomes,BPHIGH,High blood pressure among adults,High Blood Pressure,34.6,31.3,38.2,200643,159684,0.19942196531791914
2022,OH,Ohio,Trumbull,39155,Prevention,CHECKUP,Visits to doctor for routine checkup within the past year among adults,Annual Checkup,76.2,72.9,79.4,200643,159684,0.0853018372703412
2022,OH,Ohio,Trumbull,39155,Health Risk Behaviors,CSMOKING,Current cigarette smoking among adults,Current Cigarette Smoking,24.2,21.9,26.8,200643,159684,0.2024793388429753
2022,OH,Ohio,Trumbull,39155,Health Outcomes,DEPRESSION,Depression among adults,Depression,28,24.7,31.4,200643,159684,0.23928571428571427
2022,OH,Ohio,Trumbull,39155,Health Outcomes,DIABETES,Diagnosed diabetes among adults,Diabetes,12.8,11.4,14.3,200643,159684,0.22656250000000003
2022,OH,Ohio,Trumbull,39155,Health-Related Social Needs,FOODINSECU,Food insecurity in the past 12 months among adults,Food Insecurity,15.3,13.8,17.1,200643,159684,0.21568627450980396
2022,OH,Ohio,Trumbull,39155,Health-Related Social Needs,LACKTRPT,Lack of reliable transportation in the past 12 months among adults,Transportation Barriers,9.9,9,10.9,200643,159684,0.19191919191919196
2022,OH,Ohio,Trumbull,39155,Health Risk Behaviors,LPA,No leisure-time physical activity among adults,Physical Inactivity,30.3,26.7,34,200643,159684,0.24092409240924095
2022,OH,Ohio,Trumbull,39155,Prevention,MAMMOUSE,Mammography use among women aged 50-74 years,Mammography,76.7,70.5,82.3,200643,159684,0.1538461538461538
2022,OH,Ohio,Trumbull,39155,Health Status,MHLTH,Frequent mental distress among adults,Frequent Mental Distress,23.3,21.4,25.3,200643,159684,0.16738197424892712
2022,OH,Ohio,Trumbull,39155,Health Outcomes,OBESITY,Obesity among adults,Obesity,44.6,39.3,49.9,200643,159684,0.2376681614349776
2022,OH,Ohio,Tuscarawas,39157,Prevention,ACCESS2,Current lack of health insurance among adults aged 18-64 years,Health Insurance,8.4,7.5,9.4,91937,71061,0.22619047619047622
2021,OH,Ohio,Tuscarawas,39157,Health Outcomes,BPHIGH,High blood pressure among adults,High Blood Pressure,33.4,29.8,37.1,91937,71061,0.21856287425149704
2022,OH,Ohio,Tuscarawas,39157,Prevention,CHECKUP,Visits to doctor for routine checkup within the past year among adults,Annual Checkup,76.7,73.1,79.9,91937,71061,0.0886571056062583
2022,OH,Ohio,Tuscarawas,39157,Health Risk Behaviors,CSMOKING,Current cigarette smoking among adults,Current Cigarette Smoking,23.2,20.8,25.6,91937,71061,0.20689655172413796
2022,OH,Ohio,Tuscarawas,39157,Health Outcomes,DEPRESSION,Depression among adults,Depression,25.9,22.6,29.4,91937,71061,0.26254826254826247
2022,OH,Ohio,Tuscarawas,39157,Health Outcomes,DIABETES,Diagnosed diabetes among adults,Diabetes,12,10.6,13.5,91937,71061,0.2416666666666667
2022,OH,Ohio,Tuscarawas,39157,Health-Related Social Needs,FOODINSECU,Food insecurity in the past 12 months among adults,Food Insecurity,13.9,12.3,15.5,91937,71061,0.23021582733812945
2022,OH,Ohio,Tuscarawas,39157,Health-Related Social Needs,LACKTRPT,Lack of reliable transportation in the past 12 months among adults,Transportation Barriers,8.8,7.9,9.7,91937,71061,0.20454545454545442
2022,OH,Ohio,Tuscarawas,39157,Health Risk Behaviors,LPA,No leisure-time physical activity among adults,Physical Inactivity,30,26.4,33.7,91937,71061,0.24333333333333348
2022,OH,Ohio,Tuscarawas,39157,Prevention,MAMMOUSE,Mammography use among women aged 50-74 years,Mammography,73.5,66.7,79.8,91937,71061,0.17823129251700673
2022,OH,Ohio,Tuscarawas,39157,Health Status,MHLTH,Frequent mental distress among adults,Frequent Mental Distress,20.6,18.7,22.5,91937,71061,0.18446601941747576
2022,OH,Ohio,Tuscarawas,39157,Health Outcomes,OBESITY,Obesity among adults,Obesity,43.7,38.3,49,91937,71061,0.24485125858123574
2022,OH,Ohio,Union,39159,Prevention,ACCESS2,Current lack of health insurance among adults aged 18-64 years,Health Insurance,4.2,3.7,4.9,66898,50934,0.28571428571428575
2021,OH,Ohio,Union,39159,Health Outcomes,BPHIGH,High blood pressure among adults,High Blood Pressure,29.9,26,33.8,66898,50934,0.26086956521739124
2022,OH,Ohio,Union,39159,Prevention,CHECKUP,Visits to doctor for routine checkup within the past year among adults,Annual Checkup,77.6,74,81,66898,50934,0.09020618556701032
2022,OH,Ohio,Union,39159,Health Risk Behaviors,CSMOKING,Current cigarette smoking among adults,Current Cigarette Smoking,14.4,12.6,16.2,66898,50934,0.24999999999999997
2022,OH,Ohio,Union,39159,Health Outcomes,DEPRESSION,Depression among adults,Depression,25.3,22,28.9,66898,50934,0.27272727272727265
2022,OH,Ohio,Union,39159,Health Outcomes,DIABETES,Diagnosed diabetes among adults,Diabetes,8.7,7.5,10,66898,50934,0.2873563218390805
2022,OH,Ohio,Union,39159,Health-Related Social Needs,FOODINSECU,Food insecurity in the past 12 months among adults,Food Insecurity,8.9,7.8,10,66898,50934,0.24719101123595508
2022,OH,Ohio,Union,39159,Health-Related Social Needs,LACKTRPT,Lack of reliable transportation in the past 12 months among adults,Transportation Barriers,6.3,5.7,7,66898,50934,0.20634920634920634
2022,OH,Ohio,Union,39159,Health Risk Behaviors,LPA,No leisure-time physical activity among adults,Physical Inactivity,20.1,17.1,23.5,66898,50934,0.31840796019900486
2022,OH,Ohio,Union,39159,Prevention,MAMMOUSE,Mammography use among women aged 50-74 years,Mammography,78.9,72,84.8,66898,50934,0.16223067173637512
2022,OH,Ohio,Union,39159,Health Status,MHLTH,Frequent mental distress among adults,Frequent Mental Distress,17.3,15.7,19.1,66898,50934,0.19653179190751457
2022,OH,Ohio,Union,39159,Health Outcomes,OBESITY,Obesity among adults,Obesity,37.4,31.7,43.4,66898,50934,0.31283422459893045
2022,OH,Ohio,Van Wert,39161,Prevention,ACCESS2,Current lack of health insurance among adults aged 18-64 years,Health Insurance,8.1,7.1,9.1,28769,22136,0.2469135802469136
2021,OH,Ohio,Van Wert,39161,Health Outcomes,BPHIGH,High blood pressure among adults,High Blood Pressure,33.1,29.2,37.4,28769,22136,0.24773413897280963
2022,OH,Ohio,Van Wert,39161,Prevention,CHECKUP,Visits to doctor for routine checkup within the past year among adults,Annual Checkup,76,71.9,79.5,28769,22136,0.09999999999999992
2022,OH,Ohio,Van Wert,39161,Health Risk Behaviors,CSMOKING,Current cigarette smoking among adults,Current Cigarette Smoking,18.9,16.6,21.1,28769,22136,0.2380952380952381
2022,OH,Ohio,Van Wert,39161,Health Outcomes,DEPRESSION,Depression among adults,Depression,27.6,23.7,31.4,28769,22136,0.2789855072463768
2022,OH,Ohio,Van Wert,39161,Health Outcomes,DIABETES,Diagnosed diabetes among adults,Diabetes,10.9,9.5,12.4,28769,22136,0.26605504587155965
2022,OH,Ohio,Van Wert,39161,Health-Related Social Needs,FOODINSECU,Food insecurity in the past 12 months among adults,Food Insecurity,12.1,10.7,13.7,28769,22136,0.24793388429752067
2022,OH,Ohio,Van Wert,39161,Health-Related Social Needs,LACKTRPT,Lack of reliable transportation in the past 12 months among adults,Transportation Barriers,8,7.2,8.9,28769,22136,0.21250000000000002
2022,OH,Ohio,Van Wert,39161,Health Risk Behaviors,LPA,No leisure-time physical activity among adults,Physical Inactivity,24.7,21,28.5,28769,22136,0.3036437246963563
2022,OH,Ohio,Van Wert,39161,Prevention,MAMMOUSE,Mammography use among women aged 50-74 years,Mammography,75.2,67.5,81.9,28769,22136,0.19148936170212774
2022,OH,Ohio,Van Wert,39161,Health Status,MHLTH,Frequent mental distress among adults,Frequent Mental Distress,20.4,18.5,22.3,28769,22136,0.18627450980392163
2022,OH,Ohio,Van Wert,39161,Health Outcomes,OBESITY,Obesity among adults,Obesity,42.3,35.5,49,28769,22136,0.3191489361702128
2022,OH,Ohio,Vinton,39163,Prevention,ACCESS2,Current lack of health insurance among adults aged 18-64 years,Health Insurance,12.6,11.2,14,12565,9920,0.2222222222222223
2021,OH,Ohio,Vinton,39163,Health Outcomes,BPHIGH,High blood pressure among adults,High Blood Pressure,37.2,32.8,41.6,12565,9920,0.23655913978494633
2022,OH,Ohio,Vinton,39163,Prevention,CHECKUP,Visits to doctor for routine checkup within the past year among adults,Annual Checkup,75.3,71.3,79.2,12565,9920,0.10491367861885798
2022,OH,Ohio,Vinton,39163,Health Risk Behaviors,CSMOKING,Current cigarette smoking among adults,Current Cigarette Smoking,26.5,23.7,29.5,12565,9920,0.21886792452830192
2022,OH,Ohio,Vinton,39163,Health Outcomes,DEPRESSION,Depression among adults,Depression,30.2,26.2,34.5,12565,9920,0.27483443708609273
2022,OH,Ohio,Vinton,39163,Health Outcomes,DIABETES,Diagnosed diabetes among adults,Diabetes,12.8,11.2,14.6,12565,9920,0.265625
2022,OH,Ohio,Vinton,39163,Health-Related Social Needs,FOODINSECU,Food insecurity in the past 12 months among adults,Food Insecurity,18.2,16.4,20.3,12565,9920,0.2142857142857144
2022,OH,Ohio,Vinton,39163,Health-Related Social Needs,LACKTRPT,Lack of reliable transportation in the past 12 months among adults,Transportation Barriers,11.4,10.4,12.6,12565,9920,0.1929824561403508
2022,OH,Ohio,Vinton,39163,Health Risk Behaviors,LPA,No leisure-time physical activity among adults,Physical Inactivity,32.5,28.1,37.5,12565,9920,0.2892307692307692
2022,OH,Ohio,Vinton,39163,Prevention,MAMMOUSE,Mammography use among women aged 50-74 years,Mammography,66.9,58,75.2,12565,9920,0.25710014947683113
2022,OH,Ohio,Vinton,39163,Health Status,MHLTH,Frequent mental distress among adults,Frequent Mental Distress,24,21.8,26.2,12565,9920,0.18333333333333326
2022,OH,Ohio,Vinton,39163,Health Outcomes,OBESITY,Obesity among adults,Obesity,41.2,33.9,49.2,12565,9920,0.37135922330097093
2022,OH,Ohio,Warren,39165,Prevention,ACCESS2,Current lack of health insurance among adults aged 18-64 years,Health Insurance,5,4.5,5.7,249778,191037,0.24000000000000005
2021,OH,Ohio,Warren,39165,Health Outcomes,BPHIGH,High blood pressure among adults,High Blood Pressure,28.8,25.4,32.4,249778,191037,0.24305555555555555
2022,OH,Ohio,Warren,39165,Prevention,CHECKUP,Visits to doctor for routine checkup within the past year among adults,Annual Checkup,78.4,74.9,81.6,249778,191037,0.08545918367346923
2022,OH,Ohio,Warren,39165,Health Risk Behaviors,CSMOKING,Current cigarette smoking among adults,Current Cigarette Smoking,13.4,11.8,15.1,249778,191037,0.24626865671641782
2022,OH,Ohio,Warren,39165,Health Outcomes,DEPRESSION,Depression among adults,Depression,22.6,19.5,26,249778,191037,0.28761061946902655
2022,OH,Ohio,Warren,39165,Health Outcomes,DIABETES,Diagnosed diabetes among adults,Diabetes,9.9,8.6,11.2,249778,191037,0.2626262626262626
2022,OH,Ohio,Warren,39165,Health-Related Social Needs,FOODINSECU,Food insecurity in the past 12 months among adults,Food Insecurity,7.3,6.5,8.2,249778,191037,0.23287671232876703
2022,OH,Ohio,Warren,39165,Health-Related Social Needs,LACKTRPT,Lack of reliable transportation in the past 12 months among adults,Transportation Barriers,5.5,5,6,249778,191037,0.18181818181818182
2022,OH,Ohio,Warren,39165,Health Risk Behaviors,LPA,No leisure-time physical activity among adults,Physical Inactivity,20.8,17.7,24.1,249778,191037,0.30769230769230776
2022,OH,Ohio,Warren,39165,Prevention,MAMMOUSE,Mammography use among women aged 50-74 years,Mammography,79.1,72.6,84.6,249778,191037,0.15170670037926676
2022,OH,Ohio,Warren,39165,Health Status,MHLTH,Frequent mental distress among adults,Frequent Mental Distress,17,15.4,18.7,249778,191037,0.19411764705882348
2022,OH,Ohio,Warren,39165,Health Outcomes,OBESITY,Obesity among adults,Obesity,34.1,28.4,40,249778,191037,0.3401759530791789
2022,OH,Ohio,Washington,39167,Prevention,ACCESS2,Current lack of health insurance among adults aged 18-64 years,Health Insurance,6.5,5.7,7.3,58901,47490,0.2461538461538461
2021,OH,Ohio,Washington,39167,Health Outcomes,BPHIGH,High blood pressure among adults,High Blood Pressure,33.6,30.4,37.1,58901,47490,0.19940476190476197
2022,OH,Ohio,Washington,39167,Prevention,CHECKUP,Visits to doctor for routine checkup within the past year among adults,Annual Checkup,76.1,72.7,79.4,58901,47490,0.08804204993429703
2022,OH,Ohio,Washington,39167,Health Risk Behaviors,CSMOKING,Current cigarette smoking among adults,Current Cigarette Smoking,21.2,19,23.6,58901,47490,0.21698113207547176
2022,OH,Ohio,Washington,39167,Health Outcomes,DEPRESSION,Depression among adults,Depression,29.1,25.8,32.7,58901,47490,0.23711340206185574
2022,OH,Ohio,Washington,39167,Health Outcomes,DIABETES,Diagnosed diabetes among adults,Diabetes,12,10.5,13.6,58901,47490,0.2583333333333333
2022,OH,Ohio,Washington,39167,Health-Related Social Needs,FOODINSECU,Food insecurity in the past 12 months among adults,Food Insecurity,13.1,11.7,14.7,58901,47490,0.22900763358778625
2022,OH,Ohio,Washington,39167,Health-Related Social Needs,LACKTRPT,Lack of reliable transportation in the past 12 months among adults,Transportation Barriers,8.7,7.9,9.6,58901,47490,0.19540229885057464
2022,OH,Ohio,Washington,39167,Health Risk Behaviors,LPA,No leisure-time physical activity among adults,Physical Inactivity,27.7,24.4,31.3,58901,47490,0.2490974729241878
2022,OH,Ohio,Washington,39167,Prevention,MAMMOUSE,Mammography use among women aged 50-74 years,Mammography,73.3,66.3,79.5,58901,47490,0.18008185538881313
2022,OH,Ohio,Washington,39167,Health Status,MHLTH,Frequent mental distress among adults,Frequent Mental Distress,21,19.2,23,58901,47490,0.18095238095238098
